rev_id,Yes-Labels,No-Labels,Total-Labels,Disagreement
140908742,1.0,9.0,10,0.1111111111111111
140910478,2.0,8.0,10,0.25
140927055,7.0,3.0,10,0.42857142857142855
140927210,9.0,0.0,9,0.0
140959986,1.0,7.0,8,0.14285714285714285
140970595,17.0,12.0,29,0.7058823529411765
140971053,6.0,4.0,10,0.6666666666666666
141012514,1.0,8.0,9,0.125
141014810,9.0,0.0,9,0.0
141018304,2.0,18.0,20,0.1111111111111111
141037648,5.0,4.0,9,0.8
141060016,1.0,18.0,19,0.05555555555555555
141065395,1.0,18.0,19,0.05555555555555555
141068501,2.0,8.0,10,0.25
141085701,7.0,1.0,8,0.14285714285714285
141115583,6.0,3.0,9,0.5
141123871,1.0,19.0,20,0.05263157894736842
141124740,3.0,6.0,9,0.5
141138644,1.0,28.0,29,0.03571428571428571
141147708,10.0,0.0,10,0.0
141147885,9.0,1.0,10,0.1111111111111111
141148569,1.0,8.0,9,0.125
141155559,3.0,7.0,10,0.42857142857142855
141165546,1.0,18.0,19,0.05555555555555555
141168298,3.0,16.0,19,0.1875
141176261,2.0,8.0,10,0.25
141176656,1.0,8.0,9,0.125
141185814,1.0,9.0,10,0.1111111111111111
141211298,1.0,19.0,20,0.05263157894736842
141216343,4.0,6.0,10,0.6666666666666666
141247951,1.0,18.0,19,0.05555555555555555
141265906,27.0,2.0,29,0.07407407407407407
141282745,1.0,7.0,8,0.14285714285714285
141308494,2.0,7.0,9,0.2857142857142857
141312446,1.0,7.0,8,0.14285714285714285
141314308,1.0,9.0,10,0.1111111111111111
141321214,16.0,13.0,29,0.8125
141356296,1.0,8.0,9,0.125
141357300,1.0,9.0,10,0.1111111111111111
141358168,1.0,8.0,9,0.125
141358850,1.0,9.0,10,0.1111111111111111
141361598,5.0,4.0,9,0.8
141371829,5.0,5.0,10,1.0
141374565,1.0,8.0,9,0.125
141395220,1.0,9.0,10,0.1111111111111111
141395423,1.0,26.0,27,0.038461538461538464
141417357,16.0,2.0,18,0.125
141431820,4.0,4.0,8,1.0
141434468,1.0,8.0,9,0.125
141434556,2.0,8.0,10,0.25
141438240,10.0,9.0,19,0.9
141455628,3.0,7.0,10,0.42857142857142855
141457127,13.0,5.0,18,0.38461538461538464
141468414,9.0,0.0,9,0.0
141468556,8.0,1.0,9,0.125
141478900,5.0,14.0,19,0.35714285714285715
141501887,1.0,9.0,10,0.1111111111111111
141506947,3.0,7.0,10,0.42857142857142855
141510547,6.0,13.0,19,0.46153846153846156
141519093,9.0,10.0,19,0.9
141526518,8.0,21.0,29,0.38095238095238093
141527494,1.0,7.0,8,0.14285714285714285
141587232,9.0,21.0,30,0.42857142857142855
141593838,7.0,3.0,10,0.42857142857142855
141615076,1.0,8.0,9,0.125
141620244,1.0,9.0,10,0.1111111111111111
141630689,2.0,7.0,9,0.2857142857142857
141642328,5.0,5.0,10,1.0
141651774,1.0,8.0,9,0.125
141652140,3.0,6.0,9,0.5
141655994,2.0,7.0,9,0.2857142857142857
141660444,2.0,7.0,9,0.2857142857142857
141669833,2.0,18.0,20,0.1111111111111111
141701404,2.0,7.0,9,0.2857142857142857
141712092,4.0,6.0,10,0.6666666666666666
141722185,1.0,9.0,10,0.1111111111111111
141724033,9.0,0.0,9,0.0
141724800,8.0,1.0,9,0.125
141728497,1.0,9.0,10,0.1111111111111111
141728550,8.0,17.0,25,0.47058823529411764
141759267,1.0,9.0,10,0.1111111111111111
141766310,1.0,9.0,10,0.1111111111111111
141797652,2.0,8.0,10,0.25
141807538,1.0,28.0,29,0.03571428571428571
141827150,1.0,8.0,9,0.125
141871805,1.0,19.0,20,0.05263157894736842
141905284,1.0,9.0,10,0.1111111111111111
141920556,1.0,18.0,19,0.05555555555555555
141961529,4.0,16.0,20,0.25
141970856,1.0,8.0,9,0.125
141977427,6.0,3.0,9,0.5
141977650,8.0,2.0,10,0.25
141981164,2.0,8.0,10,0.25
141981573,9.0,0.0,9,0.0
141982942,2.0,8.0,10,0.25
141984044,1.0,9.0,10,0.1111111111111111
141990022,4.0,6.0,10,0.6666666666666666
142012585,3.0,7.0,10,0.42857142857142855
142014385,1.0,18.0,19,0.05555555555555555
142016833,1.0,9.0,10,0.1111111111111111
142028034,3.0,5.0,8,0.6
142031029,3.0,7.0,10,0.42857142857142855
142056115,3.0,16.0,19,0.1875
142059264,3.0,7.0,10,0.42857142857142855
142082839,1.0,9.0,10,0.1111111111111111
142086020,2.0,8.0,10,0.25
142090828,1.0,8.0,9,0.125
142093971,3.0,7.0,10,0.42857142857142855
142094165,1.0,9.0,10,0.1111111111111111
142127978,21.0,8.0,29,0.38095238095238093
142162959,4.0,5.0,9,0.8
142170751,1.0,9.0,10,0.1111111111111111
142194577,9.0,1.0,10,0.1111111111111111
142247728,1.0,19.0,20,0.05263157894736842
142279465,3.0,6.0,9,0.5
142342707,1.0,8.0,9,0.125
142344481,22.0,7.0,29,0.3181818181818182
142344853,8.0,1.0,9,0.125
142351865,2.0,8.0,10,0.25
142390327,2.0,18.0,20,0.1111111111111111
142424374,4.0,16.0,20,0.25
142429528,5.0,5.0,10,1.0
142454386,4.0,6.0,10,0.6666666666666666
142468949,1.0,19.0,20,0.05263157894736842
142470367,1.0,19.0,20,0.05263157894736842
142502684,1.0,8.0,9,0.125
142512312,1.0,8.0,9,0.125
142529163,2.0,17.0,19,0.11764705882352941
142535324,7.0,2.0,9,0.2857142857142857
142536801,6.0,23.0,29,0.2608695652173913
142541394,5.0,5.0,10,1.0
142541917,10.0,0.0,10,0.0
142542357,3.0,7.0,10,0.42857142857142855
142548822,3.0,17.0,20,0.17647058823529413
142567772,5.0,4.0,9,0.8
142583189,1.0,9.0,10,0.1111111111111111
142589583,8.0,2.0,10,0.25
142589758,2.0,8.0,10,0.25
142592256,4.0,5.0,9,0.8
142616249,9.0,1.0,10,0.1111111111111111
142621876,1.0,9.0,10,0.1111111111111111
142624046,1.0,18.0,19,0.05555555555555555
142668029,2.0,6.0,8,0.3333333333333333
142668289,1.0,9.0,10,0.1111111111111111
142668535,10.0,0.0,10,0.0
142672127,1.0,9.0,10,0.1111111111111111
142673239,2.0,8.0,10,0.25
142678547,2.0,8.0,10,0.25
142681964,3.0,7.0,10,0.42857142857142855
142701434,6.0,4.0,10,0.6666666666666666
142707144,5.0,4.0,9,0.8
142720456,1.0,9.0,10,0.1111111111111111
142760634,1.0,18.0,19,0.05555555555555555
142761232,1.0,8.0,9,0.125
142761802,1.0,8.0,9,0.125
142763471,1.0,19.0,20,0.05263157894736842
142770350,1.0,8.0,9,0.125
142771286,1.0,9.0,10,0.1111111111111111
142774098,1.0,9.0,10,0.1111111111111111
142775255,1.0,9.0,10,0.1111111111111111
142781780,1.0,9.0,10,0.1111111111111111
142793744,3.0,7.0,10,0.42857142857142855
142803787,1.0,7.0,8,0.14285714285714285
142811036,2.0,8.0,10,0.25
142819760,2.0,16.0,18,0.125
142862604,1.0,9.0,10,0.1111111111111111
142899345,19.0,9.0,28,0.47368421052631576
142900166,6.0,4.0,10,0.6666666666666666
142910680,2.0,8.0,10,0.25
142912633,6.0,4.0,10,0.6666666666666666
142920982,1.0,17.0,18,0.058823529411764705
142924569,2.0,7.0,9,0.2857142857142857
142933629,1.0,9.0,10,0.1111111111111111
142942442,6.0,4.0,10,0.6666666666666666
142950231,7.0,13.0,20,0.5384615384615384
142962061,2.0,8.0,10,0.25
142970007,10.0,20.0,30,0.5
142986264,2.0,8.0,10,0.25
142986727,4.0,15.0,19,0.26666666666666666
142992488,1.0,9.0,10,0.1111111111111111
142992575,1.0,9.0,10,0.1111111111111111
142993712,1.0,17.0,18,0.058823529411764705
143032105,2.0,7.0,9,0.2857142857142857
143046679,5.0,22.0,27,0.22727272727272727
143048626,2.0,17.0,19,0.11764705882352941
143048881,2.0,16.0,18,0.125
143082226,1.0,8.0,9,0.125
143100294,1.0,9.0,10,0.1111111111111111
143112045,3.0,6.0,9,0.5
143119922,7.0,3.0,10,0.42857142857142855
143131698,3.0,7.0,10,0.42857142857142855
143133648,3.0,7.0,10,0.42857142857142855
143143696,6.0,4.0,10,0.6666666666666666
143161585,2.0,8.0,10,0.25
143174414,10.0,0.0,10,0.0
143177490,4.0,5.0,9,0.8
143177773,1.0,9.0,10,0.1111111111111111
143179211,1.0,9.0,10,0.1111111111111111
143184033,2.0,8.0,10,0.25
143184156,2.0,8.0,10,0.25
143198680,1.0,19.0,20,0.05263157894736842
143204411,1.0,17.0,18,0.058823529411764705
143213368,10.0,0.0,10,0.0
143228104,7.0,2.0,9,0.2857142857142857
143270364,2.0,26.0,28,0.07692307692307693
143271585,1.0,9.0,10,0.1111111111111111
143300695,2.0,8.0,10,0.25
143300946,1.0,16.0,17,0.0625
143307538,6.0,4.0,10,0.6666666666666666
143324392,1.0,9.0,10,0.1111111111111111
143325324,1.0,8.0,9,0.125
143326041,4.0,6.0,10,0.6666666666666666
143331497,9.0,1.0,10,0.1111111111111111
143332124,2.0,8.0,10,0.25
143332289,2.0,8.0,10,0.25
143333959,1.0,9.0,10,0.1111111111111111
143334773,1.0,8.0,9,0.125
143336420,2.0,8.0,10,0.25
143339152,1.0,9.0,10,0.1111111111111111
143340457,1.0,9.0,10,0.1111111111111111
143341037,4.0,15.0,19,0.26666666666666666
143342720,4.0,5.0,9,0.8
143349374,8.0,1.0,9,0.125
143350523,1.0,7.0,8,0.14285714285714285
143355127,7.0,3.0,10,0.42857142857142855
143356834,2.0,8.0,10,0.25
143362528,1.0,9.0,10,0.1111111111111111
143364825,1.0,7.0,8,0.14285714285714285
143366521,1.0,9.0,10,0.1111111111111111
143403078,3.0,6.0,9,0.5
143404174,6.0,3.0,9,0.5
143412609,1.0,8.0,9,0.125
143421930,2.0,8.0,10,0.25
143422516,3.0,5.0,8,0.6
143427108,1.0,9.0,10,0.1111111111111111
143432185,2.0,7.0,9,0.2857142857142857
143443870,8.0,9.0,17,0.8888888888888888
143444994,1.0,15.0,16,0.06666666666666667
143446701,2.0,17.0,19,0.11764705882352941
143461321,1.0,8.0,9,0.125
143467955,2.0,8.0,10,0.25
143480091,2.0,17.0,19,0.11764705882352941
143481573,1.0,18.0,19,0.05555555555555555
143484745,3.0,6.0,9,0.5
143487655,1.0,18.0,19,0.05555555555555555
143490194,1.0,9.0,10,0.1111111111111111
143502804,1.0,19.0,20,0.05263157894736842
143502941,2.0,8.0,10,0.25
143508274,9.0,1.0,10,0.1111111111111111
143508894,9.0,1.0,10,0.1111111111111111
143515803,1.0,18.0,19,0.05555555555555555
143517948,1.0,9.0,10,0.1111111111111111
143518286,9.0,1.0,10,0.1111111111111111
143542225,4.0,6.0,10,0.6666666666666666
143548353,1.0,19.0,20,0.05263157894736842
143588561,1.0,9.0,10,0.1111111111111111
143610272,2.0,7.0,9,0.2857142857142857
143619472,1.0,9.0,10,0.1111111111111111
143636190,3.0,7.0,10,0.42857142857142855
143638917,3.0,7.0,10,0.42857142857142855
143647061,1.0,9.0,10,0.1111111111111111
143656593,1.0,9.0,10,0.1111111111111111
143662436,1.0,8.0,9,0.125
143690936,6.0,4.0,10,0.6666666666666666
143691378,15.0,12.0,27,0.8
143691809,5.0,4.0,9,0.8
143692112,8.0,18.0,26,0.4444444444444444
143705511,1.0,19.0,20,0.05263157894736842
143741829,1.0,9.0,10,0.1111111111111111
143746630,2.0,7.0,9,0.2857142857142857
143753052,1.0,15.0,16,0.06666666666666667
143767994,1.0,9.0,10,0.1111111111111111
143773358,2.0,7.0,9,0.2857142857142857
143777559,2.0,8.0,10,0.25
143778879,9.0,1.0,10,0.1111111111111111
143850828,3.0,7.0,10,0.42857142857142855
143852974,7.0,2.0,9,0.2857142857142857
143874924,1.0,9.0,10,0.1111111111111111
143876151,2.0,8.0,10,0.25
143916135,1.0,19.0,20,0.05263157894736842
143916904,3.0,7.0,10,0.42857142857142855
143922602,2.0,17.0,19,0.11764705882352941
143927519,3.0,17.0,20,0.17647058823529413
143935453,6.0,2.0,8,0.3333333333333333
143935771,8.0,0.0,8,0.0
143946436,1.0,9.0,10,0.1111111111111111
143946991,1.0,9.0,10,0.1111111111111111
143971542,5.0,5.0,10,1.0
143981483,1.0,9.0,10,0.1111111111111111
143997590,1.0,18.0,19,0.05555555555555555
143997692,2.0,8.0,10,0.25
144005880,1.0,9.0,10,0.1111111111111111
144007578,3.0,7.0,10,0.42857142857142855
144008334,10.0,20.0,30,0.5
144009345,2.0,8.0,10,0.25
144034174,2.0,6.0,8,0.3333333333333333
144040567,1.0,8.0,9,0.125
144045230,1.0,8.0,9,0.125
144079917,2.0,7.0,9,0.2857142857142857
144085680,8.0,12.0,20,0.6666666666666666
144091174,2.0,8.0,10,0.25
144128314,9.0,0.0,9,0.0
144158280,10.0,0.0,10,0.0
144172688,3.0,17.0,20,0.17647058823529413
144178022,1.0,9.0,10,0.1111111111111111
144183809,2.0,8.0,10,0.25
144210726,7.0,2.0,9,0.2857142857142857
144222643,1.0,18.0,19,0.05555555555555555
144229454,1.0,9.0,10,0.1111111111111111
144235502,2.0,8.0,10,0.25
144242734,26.0,0.0,26,0.0
144242996,10.0,0.0,10,0.0
144245067,2.0,8.0,10,0.25
144250034,1.0,17.0,18,0.058823529411764705
144255887,1.0,9.0,10,0.1111111111111111
144265377,1.0,19.0,20,0.05263157894736842
144304462,7.0,3.0,10,0.42857142857142855
144319356,7.0,2.0,9,0.2857142857142857
144319696,9.0,0.0,9,0.0
144320165,10.0,0.0,10,0.0
144329317,1.0,8.0,9,0.125
144399774,1.0,7.0,8,0.14285714285714285
144412360,1.0,7.0,8,0.14285714285714285
144414854,1.0,18.0,19,0.05555555555555555
144437116,3.0,7.0,10,0.42857142857142855
144506984,9.0,1.0,10,0.1111111111111111
144512835,3.0,7.0,10,0.42857142857142855
144548364,2.0,7.0,9,0.2857142857142857
144550970,8.0,1.0,9,0.125
144562792,2.0,8.0,10,0.25
144568840,15.0,12.0,27,0.8
144592228,3.0,6.0,9,0.5
144603529,6.0,4.0,10,0.6666666666666666
144620876,2.0,6.0,8,0.3333333333333333
144638094,9.0,0.0,9,0.0
144648152,1.0,9.0,10,0.1111111111111111
144651074,1.0,9.0,10,0.1111111111111111
144654067,4.0,6.0,10,0.6666666666666666
144655013,1.0,9.0,10,0.1111111111111111
144655096,3.0,7.0,10,0.42857142857142855
144656842,5.0,5.0,10,1.0
144666277,2.0,7.0,9,0.2857142857142857
144700448,1.0,9.0,10,0.1111111111111111
144701872,6.0,4.0,10,0.6666666666666666
144702624,9.0,1.0,10,0.1111111111111111
144707579,1.0,8.0,9,0.125
144710019,4.0,5.0,9,0.8
144711376,1.0,17.0,18,0.058823529411764705
144716711,3.0,7.0,10,0.42857142857142855
144747441,1.0,18.0,19,0.05555555555555555
144750327,1.0,9.0,10,0.1111111111111111
144750644,1.0,9.0,10,0.1111111111111111
144760078,4.0,16.0,20,0.25
144783677,1.0,9.0,10,0.1111111111111111
144797260,2.0,7.0,9,0.2857142857142857
144811279,1.0,8.0,9,0.125
144827771,4.0,6.0,10,0.6666666666666666
144828630,4.0,14.0,18,0.2857142857142857
144839450,2.0,8.0,10,0.25
144847200,2.0,6.0,8,0.3333333333333333
144848544,3.0,6.0,9,0.5
144857974,4.0,6.0,10,0.6666666666666666
144861347,3.0,7.0,10,0.42857142857142855
144865604,5.0,5.0,10,1.0
144866388,1.0,9.0,10,0.1111111111111111
144910811,1.0,8.0,9,0.125
144910980,1.0,17.0,18,0.058823529411764705
144932140,4.0,6.0,10,0.6666666666666666
144932558,1.0,9.0,10,0.1111111111111111
144937395,5.0,5.0,10,1.0
144939961,1.0,8.0,9,0.125
144963624,23.0,5.0,28,0.21739130434782608
144970077,2.0,18.0,20,0.1111111111111111
144975214,3.0,6.0,9,0.5
145002864,3.0,6.0,9,0.5
145004364,2.0,8.0,10,0.25
145005183,2.0,8.0,10,0.25
145006537,2.0,8.0,10,0.25
145012919,1.0,7.0,8,0.14285714285714285
145019096,1.0,9.0,10,0.1111111111111111
145036942,2.0,7.0,9,0.2857142857142857
145044079,1.0,9.0,10,0.1111111111111111
145045349,8.0,2.0,10,0.25
145050997,1.0,17.0,18,0.058823529411764705
145070641,3.0,7.0,10,0.42857142857142855
145109644,1.0,8.0,9,0.125
145111048,8.0,2.0,10,0.25
145143262,1.0,8.0,9,0.125
145180898,1.0,8.0,9,0.125
145188572,9.0,19.0,28,0.47368421052631576
145190696,8.0,21.0,29,0.38095238095238093
145212736,1.0,9.0,10,0.1111111111111111
145238815,1.0,8.0,9,0.125
145239659,1.0,8.0,9,0.125
145249177,3.0,17.0,20,0.17647058823529413
145253113,4.0,6.0,10,0.6666666666666666
145260725,1.0,8.0,9,0.125
145262733,5.0,5.0,10,1.0
145283579,2.0,6.0,8,0.3333333333333333
145295716,8.0,12.0,20,0.6666666666666666
145299741,2.0,17.0,19,0.11764705882352941
145314514,10.0,0.0,10,0.0
145314661,7.0,2.0,9,0.2857142857142857
145319380,5.0,4.0,9,0.8
145322022,1.0,9.0,10,0.1111111111111111
145334149,1.0,16.0,17,0.0625
145342168,1.0,8.0,9,0.125
145350845,1.0,7.0,8,0.14285714285714285
145352826,2.0,8.0,10,0.25
145354064,3.0,16.0,19,0.1875
145356413,8.0,2.0,10,0.25
145361017,2.0,26.0,28,0.07692307692307693
145361184,1.0,9.0,10,0.1111111111111111
145390321,2.0,8.0,10,0.25
145395194,5.0,4.0,9,0.8
145395373,3.0,5.0,8,0.6
145404196,2.0,8.0,10,0.25
145404529,4.0,6.0,10,0.6666666666666666
145405529,2.0,7.0,9,0.2857142857142857
145423039,6.0,4.0,10,0.6666666666666666
145435902,4.0,5.0,9,0.8
145441172,8.0,1.0,9,0.125
145466319,5.0,5.0,10,1.0
145469889,1.0,8.0,9,0.125
145481969,7.0,3.0,10,0.42857142857142855
145482214,1.0,9.0,10,0.1111111111111111
145492206,3.0,7.0,10,0.42857142857142855
145498557,7.0,22.0,29,0.3181818181818182
145504147,15.0,15.0,30,1.0
145504817,5.0,5.0,10,1.0
145505431,4.0,6.0,10,0.6666666666666666
145510599,2.0,7.0,9,0.2857142857142857
145512653,1.0,9.0,10,0.1111111111111111
145525571,1.0,9.0,10,0.1111111111111111
145568953,3.0,7.0,10,0.42857142857142855
145581286,7.0,3.0,10,0.42857142857142855
145600320,7.0,12.0,19,0.5833333333333334
145625312,3.0,6.0,9,0.5
145630130,1.0,17.0,18,0.058823529411764705
145664475,1.0,8.0,9,0.125
145667400,2.0,8.0,10,0.25
145701175,2.0,7.0,9,0.2857142857142857
145708422,1.0,7.0,8,0.14285714285714285
145716069,4.0,6.0,10,0.6666666666666666
145730301,2.0,7.0,9,0.2857142857142857
145738102,1.0,8.0,9,0.125
145750559,1.0,18.0,19,0.05555555555555555
145774257,3.0,5.0,8,0.6
145794916,1.0,9.0,10,0.1111111111111111
145798516,1.0,17.0,18,0.058823529411764705
145819028,1.0,19.0,20,0.05263157894736842
145820232,3.0,7.0,10,0.42857142857142855
145862131,2.0,8.0,10,0.25
145873829,1.0,9.0,10,0.1111111111111111
145879101,1.0,9.0,10,0.1111111111111111
145890779,3.0,6.0,9,0.5
145920594,2.0,6.0,8,0.3333333333333333
145938778,2.0,16.0,18,0.125
146013063,1.0,8.0,9,0.125
146013739,6.0,3.0,9,0.5
146049604,1.0,8.0,9,0.125
146069453,1.0,19.0,20,0.05263157894736842
146071691,1.0,9.0,10,0.1111111111111111
146071932,1.0,9.0,10,0.1111111111111111
146076714,1.0,9.0,10,0.1111111111111111
146076730,2.0,7.0,9,0.2857142857142857
146081378,1.0,8.0,9,0.125
146104787,3.0,16.0,19,0.1875
146145212,1.0,18.0,19,0.05555555555555555
146151347,4.0,16.0,20,0.25
146166683,3.0,6.0,9,0.5
146166776,1.0,9.0,10,0.1111111111111111
146169458,1.0,9.0,10,0.1111111111111111
146170876,2.0,8.0,10,0.25
146172311,3.0,5.0,8,0.6
146208009,1.0,7.0,8,0.14285714285714285
146213256,1.0,18.0,19,0.05555555555555555
146216192,9.0,1.0,10,0.1111111111111111
146239463,1.0,18.0,19,0.05555555555555555
146248381,1.0,9.0,10,0.1111111111111111
146250209,2.0,8.0,10,0.25
146251115,3.0,7.0,10,0.42857142857142855
146252244,2.0,7.0,9,0.2857142857142857
146260991,3.0,27.0,30,0.1111111111111111
146262674,4.0,6.0,10,0.6666666666666666
146270943,15.0,4.0,19,0.26666666666666666
146298025,1.0,7.0,8,0.14285714285714285
146354760,1.0,9.0,10,0.1111111111111111
146358196,1.0,9.0,10,0.1111111111111111
146365001,1.0,18.0,19,0.05555555555555555
146371802,1.0,7.0,8,0.14285714285714285
146375901,19.0,10.0,29,0.5263157894736842
146375906,4.0,14.0,18,0.2857142857142857
146379768,3.0,7.0,10,0.42857142857142855
146385447,1.0,9.0,10,0.1111111111111111
146393124,1.0,8.0,9,0.125
146395506,1.0,15.0,16,0.06666666666666667
146401499,8.0,2.0,10,0.25
146413268,2.0,7.0,9,0.2857142857142857
146415330,1.0,8.0,9,0.125
146418388,1.0,8.0,9,0.125
146442065,2.0,8.0,10,0.25
146459414,1.0,9.0,10,0.1111111111111111
146488756,8.0,2.0,10,0.25
146492795,1.0,8.0,9,0.125
146530384,1.0,9.0,10,0.1111111111111111
146542050,3.0,7.0,10,0.42857142857142855
146559571,1.0,9.0,10,0.1111111111111111
146575433,2.0,8.0,10,0.25
146587855,1.0,8.0,9,0.125
146590858,2.0,6.0,8,0.3333333333333333
146594522,8.0,2.0,10,0.25
146615325,28.0,1.0,29,0.03571428571428571
146621488,3.0,26.0,29,0.11538461538461539
146627132,5.0,5.0,10,1.0
146627159,1.0,9.0,10,0.1111111111111111
146631981,1.0,9.0,10,0.1111111111111111
146638430,2.0,18.0,20,0.1111111111111111
146644297,1.0,19.0,20,0.05263157894736842
146647404,2.0,7.0,9,0.2857142857142857
146648756,1.0,8.0,9,0.125
146651025,24.0,4.0,28,0.16666666666666666
146651293,15.0,14.0,29,0.9333333333333333
146660514,1.0,9.0,10,0.1111111111111111
146666092,1.0,29.0,30,0.034482758620689655
146666936,1.0,9.0,10,0.1111111111111111
146672622,2.0,8.0,10,0.25
146673983,2.0,8.0,10,0.25
146680320,1.0,9.0,10,0.1111111111111111
146720564,3.0,7.0,10,0.42857142857142855
146734181,1.0,8.0,9,0.125
146786075,3.0,6.0,9,0.5
146789613,5.0,4.0,9,0.8
146791823,1.0,9.0,10,0.1111111111111111
146797390,2.0,8.0,10,0.25
146800286,2.0,8.0,10,0.25
146801042,3.0,7.0,10,0.42857142857142855
146801541,8.0,1.0,9,0.125
146802323,3.0,7.0,10,0.42857142857142855
146803996,3.0,6.0,9,0.5
146811729,1.0,9.0,10,0.1111111111111111
146822746,1.0,9.0,10,0.1111111111111111
146824329,1.0,9.0,10,0.1111111111111111
146827460,1.0,9.0,10,0.1111111111111111
146830813,1.0,8.0,9,0.125
146834895,2.0,8.0,10,0.25
146837808,15.0,13.0,28,0.8666666666666667
146861988,3.0,6.0,9,0.5
146938283,1.0,9.0,10,0.1111111111111111
146944700,3.0,7.0,10,0.42857142857142855
146945364,4.0,6.0,10,0.6666666666666666
146945535,4.0,6.0,10,0.6666666666666666
146962253,1.0,8.0,9,0.125
146998109,10.0,0.0,10,0.0
147011164,3.0,6.0,9,0.5
147017992,3.0,17.0,20,0.17647058823529413
147034462,2.0,8.0,10,0.25
147037884,6.0,3.0,9,0.5
147038511,1.0,8.0,9,0.125
147050045,2.0,8.0,10,0.25
147070382,4.0,14.0,18,0.2857142857142857
147074608,2.0,28.0,30,0.07142857142857142
147086853,6.0,14.0,20,0.42857142857142855
147130660,8.0,19.0,27,0.42105263157894735
147131029,8.0,1.0,9,0.125
147131597,1.0,9.0,10,0.1111111111111111
147142277,1.0,19.0,20,0.05263157894736842
147184455,2.0,8.0,10,0.25
147214547,4.0,6.0,10,0.6666666666666666
147217238,5.0,5.0,10,1.0
147221968,1.0,9.0,10,0.1111111111111111
147222344,1.0,9.0,10,0.1111111111111111
147242210,1.0,9.0,10,0.1111111111111111
147242423,1.0,17.0,18,0.058823529411764705
147247403,1.0,8.0,9,0.125
147250181,2.0,8.0,10,0.25
147261909,1.0,8.0,9,0.125
147293730,2.0,6.0,8,0.3333333333333333
147297368,1.0,9.0,10,0.1111111111111111
147305358,1.0,8.0,9,0.125
147317189,1.0,8.0,9,0.125
147317520,1.0,8.0,9,0.125
147338960,1.0,9.0,10,0.1111111111111111
147342111,17.0,13.0,30,0.7647058823529411
147369169,2.0,8.0,10,0.25
147373105,6.0,3.0,9,0.5
147396493,4.0,16.0,20,0.25
147419891,7.0,3.0,10,0.42857142857142855
147420976,1.0,9.0,10,0.1111111111111111
147421223,6.0,24.0,30,0.25
147421519,1.0,9.0,10,0.1111111111111111
147427267,2.0,27.0,29,0.07407407407407407
147446875,4.0,6.0,10,0.6666666666666666
147463808,3.0,7.0,10,0.42857142857142855
147465075,7.0,3.0,10,0.42857142857142855
147465596,2.0,8.0,10,0.25
147465846,3.0,7.0,10,0.42857142857142855
147476719,1.0,9.0,10,0.1111111111111111
147481615,3.0,7.0,10,0.42857142857142855
147495209,7.0,3.0,10,0.42857142857142855
147510704,2.0,18.0,20,0.1111111111111111
147523859,4.0,6.0,10,0.6666666666666666
147529306,5.0,5.0,10,1.0
147530267,16.0,13.0,29,0.8125
147530691,3.0,6.0,9,0.5
147534888,6.0,3.0,9,0.5
147558715,2.0,8.0,10,0.25
147562537,8.0,2.0,10,0.25
147562712,1.0,9.0,10,0.1111111111111111
147570159,1.0,9.0,10,0.1111111111111111
147585408,2.0,6.0,8,0.3333333333333333
147586382,1.0,8.0,9,0.125
147602790,10.0,20.0,30,0.5
147604583,3.0,6.0,9,0.5
147605339,3.0,7.0,10,0.42857142857142855
147606496,3.0,5.0,8,0.6
147622406,2.0,7.0,9,0.2857142857142857
147622684,2.0,8.0,10,0.25
147640462,1.0,8.0,9,0.125
147658477,3.0,7.0,10,0.42857142857142855
147660479,10.0,0.0,10,0.0
147661866,3.0,7.0,10,0.42857142857142855
147671502,10.0,0.0,10,0.0
147681892,10.0,0.0,10,0.0
147696973,1.0,9.0,10,0.1111111111111111
147718499,1.0,8.0,9,0.125
147718507,1.0,9.0,10,0.1111111111111111
147722334,9.0,1.0,10,0.1111111111111111
147726580,2.0,8.0,10,0.25
147741411,1.0,9.0,10,0.1111111111111111
147766968,3.0,7.0,10,0.42857142857142855
147767847,2.0,8.0,10,0.25
147768220,1.0,7.0,8,0.14285714285714285
147768414,1.0,8.0,9,0.125
147784530,2.0,16.0,18,0.125
147801442,2.0,8.0,10,0.25
147801703,4.0,6.0,10,0.6666666666666666
147808273,26.0,2.0,28,0.07692307692307693
147809636,10.0,0.0,10,0.0
147810563,10.0,0.0,10,0.0
147813246,5.0,4.0,9,0.8
147814388,5.0,15.0,20,0.3333333333333333
147823454,2.0,8.0,10,0.25
147823844,6.0,3.0,9,0.5
147824243,3.0,5.0,8,0.6
147898577,2.0,8.0,10,0.25
147898816,6.0,3.0,9,0.5
147903374,1.0,8.0,9,0.125
147910519,1.0,18.0,19,0.05555555555555555
147918765,1.0,19.0,20,0.05263157894736842
147946318,2.0,8.0,10,0.25
147952489,2.0,8.0,10,0.25
147968670,1.0,9.0,10,0.1111111111111111
147968814,1.0,8.0,9,0.125
147975598,1.0,8.0,9,0.125
147977714,3.0,17.0,20,0.17647058823529413
147997265,3.0,7.0,10,0.42857142857142855
147999220,3.0,7.0,10,0.42857142857142855
148010907,4.0,6.0,10,0.6666666666666666
148011336,6.0,3.0,9,0.5
148041766,1.0,28.0,29,0.03571428571428571
148052211,1.0,8.0,9,0.125
148056942,6.0,2.0,8,0.3333333333333333
148075764,1.0,9.0,10,0.1111111111111111
148086026,4.0,6.0,10,0.6666666666666666
148095201,2.0,16.0,18,0.125
