rev_id,Yes-Labels,No-Labels,Total-Labels,Disagreement
68013063,1.0,19.0,20,0.05263157894736842
68036749,1.0,9.0,10,0.1111111111111111
68055977,1.0,8.0,9,0.125
68057052,1.0,7.0,8,0.14285714285714285
68081661,1.0,9.0,10,0.1111111111111111
68092791,1.0,9.0,10,0.1111111111111111
68104742,2.0,17.0,19,0.11764705882352941
68105609,4.0,6.0,10,0.6666666666666666
68109872,1.0,9.0,10,0.1111111111111111
68112463,6.0,3.0,9,0.5
68123152,4.0,5.0,9,0.8
68124626,2.0,18.0,20,0.1111111111111111
68126327,10.0,0.0,10,0.0
68129932,6.0,4.0,10,0.6666666666666666
68131053,3.0,5.0,8,0.6
68131078,5.0,4.0,9,0.8
68132962,1.0,8.0,9,0.125
68133773,1.0,9.0,10,0.1111111111111111
68134319,5.0,5.0,10,1.0
68138900,1.0,8.0,9,0.125
68139129,3.0,7.0,10,0.42857142857142855
68139677,9.0,1.0,10,0.1111111111111111
68148487,8.0,2.0,10,0.25
68149168,1.0,8.0,9,0.125
68157057,1.0,17.0,18,0.058823529411764705
68157285,1.0,8.0,9,0.125
68162345,9.0,1.0,10,0.1111111111111111
68174085,3.0,27.0,30,0.1111111111111111
68192939,2.0,7.0,9,0.2857142857142857
68193075,1.0,16.0,17,0.0625
68193379,6.0,3.0,9,0.5
68203728,3.0,16.0,19,0.1875
68209624,1.0,7.0,8,0.14285714285714285
68210323,10.0,0.0,10,0.0
68220787,8.0,0.0,8,0.0
68222690,1.0,8.0,9,0.125
68239201,8.0,1.0,9,0.125
68240525,3.0,6.0,9,0.5
68259052,2.0,8.0,10,0.25
68264123,1.0,9.0,10,0.1111111111111111
68267281,1.0,8.0,9,0.125
68271250,1.0,7.0,8,0.14285714285714285
68284108,1.0,9.0,10,0.1111111111111111
68290875,3.0,7.0,10,0.42857142857142855
68301172,1.0,9.0,10,0.1111111111111111
68302291,1.0,18.0,19,0.05555555555555555
68305479,1.0,9.0,10,0.1111111111111111
68311604,9.0,1.0,10,0.1111111111111111
68319392,2.0,6.0,8,0.3333333333333333
68332322,10.0,0.0,10,0.0
68337809,3.0,6.0,9,0.5
68343122,2.0,7.0,9,0.2857142857142857
68344474,1.0,8.0,9,0.125
68349646,9.0,1.0,10,0.1111111111111111
68356163,7.0,3.0,10,0.42857142857142855
68357917,4.0,6.0,10,0.6666666666666666
68358620,1.0,9.0,10,0.1111111111111111
68359427,3.0,7.0,10,0.42857142857142855
68359740,1.0,9.0,10,0.1111111111111111
68365449,10.0,0.0,10,0.0
68367625,3.0,6.0,9,0.5
68371327,3.0,7.0,10,0.42857142857142855
68372436,26.0,3.0,29,0.11538461538461539
68376637,2.0,6.0,8,0.3333333333333333
68381925,2.0,8.0,10,0.25
68382474,1.0,7.0,8,0.14285714285714285
68382810,4.0,6.0,10,0.6666666666666666
68383194,1.0,8.0,9,0.125
68383645,8.0,2.0,10,0.25
68418628,4.0,6.0,10,0.6666666666666666
68422454,4.0,25.0,29,0.16
68434316,3.0,17.0,20,0.17647058823529413
68449222,3.0,7.0,10,0.42857142857142855
68453029,1.0,18.0,19,0.05555555555555555
68459846,1.0,18.0,19,0.05555555555555555
68464367,8.0,1.0,9,0.125
68466984,13.0,7.0,20,0.5384615384615384
68479145,5.0,22.0,27,0.22727272727272727
68492911,2.0,8.0,10,0.25
68493777,1.0,9.0,10,0.1111111111111111
68495373,2.0,8.0,10,0.25
68502903,3.0,7.0,10,0.42857142857142855
68507393,1.0,8.0,9,0.125
68514958,2.0,8.0,10,0.25
68535768,10.0,0.0,10,0.0
68543545,1.0,9.0,10,0.1111111111111111
68549445,1.0,18.0,19,0.05555555555555555
68551912,3.0,17.0,20,0.17647058823529413
68553555,1.0,9.0,10,0.1111111111111111
68556809,10.0,20.0,30,0.5
68556925,3.0,6.0,9,0.5
68556967,4.0,5.0,9,0.8
68563355,7.0,3.0,10,0.42857142857142855
68564541,2.0,8.0,10,0.25
68565676,1.0,9.0,10,0.1111111111111111
68569043,4.0,19.0,23,0.21052631578947367
68575571,7.0,2.0,9,0.2857142857142857
68576357,11.0,16.0,27,0.6875
68576664,10.0,18.0,28,0.5555555555555556
68577041,8.0,2.0,10,0.25
68580236,1.0,9.0,10,0.1111111111111111
68583286,1.0,9.0,10,0.1111111111111111
68591437,1.0,7.0,8,0.14285714285714285
68601098,10.0,0.0,10,0.0
68601617,10.0,0.0,10,0.0
68602205,10.0,0.0,10,0.0
68602348,9.0,1.0,10,0.1111111111111111
68631676,2.0,8.0,10,0.25
68632901,10.0,0.0,10,0.0
68632957,4.0,6.0,10,0.6666666666666666
68633375,27.0,2.0,29,0.07407407407407407
68633711,5.0,15.0,20,0.3333333333333333
68634038,1.0,18.0,19,0.05555555555555555
68658122,8.0,2.0,10,0.25
68662173,6.0,4.0,10,0.6666666666666666
68676324,1.0,9.0,10,0.1111111111111111
68679193,1.0,9.0,10,0.1111111111111111
68701240,1.0,7.0,8,0.14285714285714285
68703287,2.0,27.0,29,0.07407407407407407
68711414,14.0,12.0,26,0.8571428571428571
68716134,8.0,2.0,10,0.25
68729705,9.0,11.0,20,0.8181818181818182
68738434,1.0,9.0,10,0.1111111111111111
68739576,1.0,9.0,10,0.1111111111111111
68740608,2.0,18.0,20,0.1111111111111111
68740635,4.0,6.0,10,0.6666666666666666
68742199,4.0,6.0,10,0.6666666666666666
68745451,7.0,3.0,10,0.42857142857142855
68745786,6.0,4.0,10,0.6666666666666666
68751189,3.0,6.0,9,0.5
68751913,3.0,7.0,10,0.42857142857142855
68752996,8.0,0.0,8,0.0
68757613,1.0,9.0,10,0.1111111111111111
68758458,1.0,8.0,9,0.125
68759042,1.0,18.0,19,0.05555555555555555
68762080,2.0,7.0,9,0.2857142857142857
68766793,1.0,7.0,8,0.14285714285714285
68767133,1.0,9.0,10,0.1111111111111111
68767548,2.0,7.0,9,0.2857142857142857
68767742,2.0,26.0,28,0.07692307692307693
68768135,2.0,23.0,25,0.08695652173913043
68768933,3.0,6.0,9,0.5
68769792,4.0,6.0,10,0.6666666666666666
68772915,7.0,1.0,8,0.14285714285714285
68780195,8.0,2.0,10,0.25
68780235,5.0,5.0,10,1.0
68781472,6.0,4.0,10,0.6666666666666666
68782137,5.0,4.0,9,0.8
68783114,5.0,5.0,10,1.0
68788298,2.0,17.0,19,0.11764705882352941
68788665,3.0,7.0,10,0.42857142857142855
68808282,3.0,7.0,10,0.42857142857142855
68809161,2.0,8.0,10,0.25
68809417,2.0,7.0,9,0.2857142857142857
68810664,2.0,7.0,9,0.2857142857142857
68821524,4.0,4.0,8,1.0
68821719,1.0,27.0,28,0.037037037037037035
68828350,1.0,8.0,9,0.125
68830409,1.0,9.0,10,0.1111111111111111
68843851,6.0,3.0,9,0.5
68848788,1.0,9.0,10,0.1111111111111111
68864480,3.0,6.0,9,0.5
68865357,6.0,3.0,9,0.5
68874813,1.0,9.0,10,0.1111111111111111
68874987,3.0,6.0,9,0.5
68875512,2.0,8.0,10,0.25
68877290,5.0,5.0,10,1.0
68877843,14.0,14.0,28,1.0
68878794,1.0,9.0,10,0.1111111111111111
68879695,3.0,7.0,10,0.42857142857142855
68879998,4.0,6.0,10,0.6666666666666666
68880133,4.0,6.0,10,0.6666666666666666
68884064,2.0,8.0,10,0.25
68890685,2.0,17.0,19,0.11764705882352941
68895201,7.0,13.0,20,0.5384615384615384
68895457,2.0,8.0,10,0.25
68913528,1.0,9.0,10,0.1111111111111111
68916944,4.0,6.0,10,0.6666666666666666
68917656,2.0,6.0,8,0.3333333333333333
68917857,5.0,5.0,10,1.0
68922615,2.0,7.0,9,0.2857142857142857
68928652,1.0,9.0,10,0.1111111111111111
68944311,1.0,19.0,20,0.05263157894736842
68945490,7.0,2.0,9,0.2857142857142857
68948489,1.0,9.0,10,0.1111111111111111
68949902,1.0,8.0,9,0.125
68951418,2.0,8.0,10,0.25
68953126,1.0,9.0,10,0.1111111111111111
68953889,1.0,8.0,9,0.125
68954128,2.0,18.0,20,0.1111111111111111
68954664,2.0,8.0,10,0.25
68958497,8.0,1.0,9,0.125
68959459,7.0,18.0,25,0.3888888888888889
68960662,1.0,9.0,10,0.1111111111111111
68962018,4.0,5.0,9,0.8
68972608,1.0,8.0,9,0.125
68974348,1.0,9.0,10,0.1111111111111111
68999029,2.0,8.0,10,0.25
69005868,4.0,6.0,10,0.6666666666666666
69011634,1.0,9.0,10,0.1111111111111111
69021312,1.0,8.0,9,0.125
69029109,2.0,6.0,8,0.3333333333333333
69033124,8.0,2.0,10,0.25
69033717,7.0,3.0,10,0.42857142857142855
69044309,1.0,8.0,9,0.125
69047027,2.0,7.0,9,0.2857142857142857
69049808,1.0,26.0,27,0.038461538461538464
69051430,1.0,29.0,30,0.034482758620689655
69052632,1.0,9.0,10,0.1111111111111111
69058219,1.0,27.0,28,0.037037037037037035
69060756,17.0,2.0,19,0.11764705882352941
69067224,1.0,9.0,10,0.1111111111111111
69067398,2.0,8.0,10,0.25
69068720,9.0,1.0,10,0.1111111111111111
69071157,7.0,3.0,10,0.42857142857142855
69071657,7.0,3.0,10,0.42857142857142855
69072523,10.0,0.0,10,0.0
69073437,1.0,8.0,9,0.125
69075716,2.0,7.0,9,0.2857142857142857
69081065,1.0,9.0,10,0.1111111111111111
69092879,1.0,9.0,10,0.1111111111111111
69095395,9.0,1.0,10,0.1111111111111111
69097146,2.0,8.0,10,0.25
69099098,9.0,1.0,10,0.1111111111111111
69104205,1.0,8.0,9,0.125
69104518,1.0,27.0,28,0.037037037037037035
69107234,4.0,5.0,9,0.8
69111073,1.0,9.0,10,0.1111111111111111
69118490,4.0,6.0,10,0.6666666666666666
69118889,1.0,8.0,9,0.125
69119263,1.0,9.0,10,0.1111111111111111
69119792,2.0,7.0,9,0.2857142857142857
69127980,2.0,8.0,10,0.25
69129410,1.0,9.0,10,0.1111111111111111
69134996,21.0,9.0,30,0.42857142857142855
69141379,15.0,14.0,29,0.9333333333333333
69142067,2.0,8.0,10,0.25
69142157,3.0,13.0,16,0.23076923076923078
69142352,5.0,4.0,9,0.8
69142593,3.0,6.0,9,0.5
69147561,13.0,7.0,20,0.5384615384615384
69151578,10.0,0.0,10,0.0
69153730,1.0,8.0,9,0.125
69155317,1.0,9.0,10,0.1111111111111111
69161162,3.0,7.0,10,0.42857142857142855
69162328,6.0,22.0,28,0.2727272727272727
69162858,1.0,9.0,10,0.1111111111111111
69162962,2.0,8.0,10,0.25
69163285,4.0,6.0,10,0.6666666666666666
69163675,8.0,20.0,28,0.4
69174860,4.0,4.0,8,1.0
69176035,1.0,7.0,8,0.14285714285714285
69178620,2.0,8.0,10,0.25
69178864,8.0,20.0,28,0.4
69197368,2.0,18.0,20,0.1111111111111111
69197521,6.0,4.0,10,0.6666666666666666
69202602,2.0,7.0,9,0.2857142857142857
69203284,16.0,11.0,27,0.6875
69204953,2.0,7.0,9,0.2857142857142857
69222203,4.0,6.0,10,0.6666666666666666
69222309,7.0,2.0,9,0.2857142857142857
69224096,3.0,7.0,10,0.42857142857142855
69224461,2.0,7.0,9,0.2857142857142857
69227414,1.0,9.0,10,0.1111111111111111
69230865,19.0,10.0,29,0.5263157894736842
69237677,6.0,3.0,9,0.5
69238692,1.0,9.0,10,0.1111111111111111
69239708,9.0,1.0,10,0.1111111111111111
69240194,5.0,4.0,9,0.8
69281695,1.0,19.0,20,0.05263157894736842
69288382,2.0,15.0,17,0.13333333333333333
69300411,4.0,6.0,10,0.6666666666666666
69303877,4.0,5.0,9,0.8
69309318,5.0,5.0,10,1.0
69309863,6.0,3.0,9,0.5
69320396,1.0,7.0,8,0.14285714285714285
69321534,1.0,9.0,10,0.1111111111111111
69323908,1.0,9.0,10,0.1111111111111111
69327755,1.0,8.0,9,0.125
69335733,1.0,8.0,9,0.125
69343246,1.0,9.0,10,0.1111111111111111
69344574,3.0,7.0,10,0.42857142857142855
69344792,7.0,13.0,20,0.5384615384615384
69347920,2.0,8.0,10,0.25
69348731,2.0,26.0,28,0.07692307692307693
69366861,3.0,6.0,9,0.5
69367171,6.0,4.0,10,0.6666666666666666
69367515,1.0,9.0,10,0.1111111111111111
69368979,4.0,6.0,10,0.6666666666666666
69381384,2.0,6.0,8,0.3333333333333333
69381937,2.0,7.0,9,0.2857142857142857
69399299,8.0,0.0,8,0.0
69399374,2.0,7.0,9,0.2857142857142857
69399815,2.0,8.0,10,0.25
69402234,7.0,3.0,10,0.42857142857142855
69408336,1.0,9.0,10,0.1111111111111111
69416748,1.0,19.0,20,0.05263157894736842
69451056,2.0,17.0,19,0.11764705882352941
69456270,1.0,9.0,10,0.1111111111111111
69461540,1.0,9.0,10,0.1111111111111111
69463173,2.0,8.0,10,0.25
69468990,2.0,7.0,9,0.2857142857142857
69469272,2.0,8.0,10,0.25
69475799,1.0,17.0,18,0.058823529411764705
69490934,1.0,18.0,19,0.05555555555555555
69491148,20.0,9.0,29,0.45
69502635,1.0,9.0,10,0.1111111111111111
69513661,1.0,8.0,9,0.125
69513729,1.0,8.0,9,0.125
69522022,1.0,19.0,20,0.05263157894736842
69522542,4.0,5.0,9,0.8
69524288,1.0,9.0,10,0.1111111111111111
69527297,4.0,6.0,10,0.6666666666666666
69573126,1.0,18.0,19,0.05555555555555555
69580154,24.0,3.0,27,0.125
69586929,5.0,5.0,10,1.0
69597467,3.0,6.0,9,0.5
69598510,1.0,8.0,9,0.125
69602423,4.0,6.0,10,0.6666666666666666
69608138,5.0,5.0,10,1.0
69621046,1.0,7.0,8,0.14285714285714285
69621313,1.0,9.0,10,0.1111111111111111
69626528,2.0,8.0,10,0.25
69628207,1.0,9.0,10,0.1111111111111111
69628310,2.0,7.0,9,0.2857142857142857
69645993,2.0,17.0,19,0.11764705882352941
69669790,1.0,26.0,27,0.038461538461538464
69679286,1.0,8.0,9,0.125
69679874,2.0,8.0,10,0.25
69684387,2.0,6.0,8,0.3333333333333333
69696831,3.0,7.0,10,0.42857142857142855
69707608,6.0,4.0,10,0.6666666666666666
69711616,5.0,4.0,9,0.8
69712047,3.0,7.0,10,0.42857142857142855
69712501,1.0,9.0,10,0.1111111111111111
69712802,3.0,7.0,10,0.42857142857142855
69750979,1.0,18.0,19,0.05555555555555555
69755395,8.0,2.0,10,0.25
69760741,5.0,4.0,9,0.8
69762350,1.0,9.0,10,0.1111111111111111
69772708,1.0,8.0,9,0.125
69780379,7.0,2.0,9,0.2857142857142857
69780748,2.0,7.0,9,0.2857142857142857
69786214,3.0,7.0,10,0.42857142857142855
69789531,8.0,2.0,10,0.25
69808341,13.0,16.0,29,0.8125
69811986,1.0,8.0,9,0.125
69822639,1.0,8.0,9,0.125
69848591,2.0,8.0,10,0.25
69857883,10.0,0.0,10,0.0
69859411,2.0,8.0,10,0.25
69861037,8.0,0.0,8,0.0
69904483,1.0,9.0,10,0.1111111111111111
69904941,1.0,9.0,10,0.1111111111111111
69909159,4.0,5.0,9,0.8
69910034,1.0,9.0,10,0.1111111111111111
69910420,3.0,6.0,9,0.5
69921195,4.0,6.0,10,0.6666666666666666
69922146,15.0,12.0,27,0.8
69949407,2.0,7.0,9,0.2857142857142857
69953927,1.0,7.0,8,0.14285714285714285
69954265,2.0,7.0,9,0.2857142857142857
69957645,2.0,7.0,9,0.2857142857142857
69966240,6.0,2.0,8,0.3333333333333333
69969793,1.0,9.0,10,0.1111111111111111
69972972,2.0,8.0,10,0.25
69986241,2.0,7.0,9,0.2857142857142857
70031191,2.0,8.0,10,0.25
70037063,1.0,9.0,10,0.1111111111111111
70040497,1.0,9.0,10,0.1111111111111111
70041042,2.0,7.0,9,0.2857142857142857
70053755,1.0,9.0,10,0.1111111111111111
70065798,4.0,15.0,19,0.26666666666666666
70077784,2.0,8.0,10,0.25
70079152,1.0,9.0,10,0.1111111111111111
70085379,2.0,7.0,9,0.2857142857142857
70087855,1.0,8.0,9,0.125
70088564,1.0,9.0,10,0.1111111111111111
70089333,1.0,9.0,10,0.1111111111111111
70096596,1.0,9.0,10,0.1111111111111111
70120304,4.0,6.0,10,0.6666666666666666
70135190,1.0,9.0,10,0.1111111111111111
70135748,2.0,8.0,10,0.25
70136148,1.0,8.0,9,0.125
70136509,3.0,6.0,9,0.5
70145135,1.0,18.0,19,0.05555555555555555
70146680,1.0,8.0,9,0.125
70182977,1.0,9.0,10,0.1111111111111111
70193710,9.0,0.0,9,0.0
70253474,1.0,9.0,10,0.1111111111111111
70255551,6.0,3.0,9,0.5
70262076,2.0,7.0,9,0.2857142857142857
70267363,1.0,9.0,10,0.1111111111111111
70268946,1.0,19.0,20,0.05263157894736842
70278409,7.0,3.0,10,0.42857142857142855
70279242,1.0,9.0,10,0.1111111111111111
70286136,1.0,9.0,10,0.1111111111111111
70288492,8.0,1.0,9,0.125
70294878,1.0,8.0,9,0.125
70313993,3.0,16.0,19,0.1875
70314069,1.0,19.0,20,0.05263157894736842
70323643,10.0,0.0,10,0.0
70326144,3.0,7.0,10,0.42857142857142855
70327397,10.0,17.0,27,0.5882352941176471
70336328,6.0,3.0,9,0.5
70336872,1.0,9.0,10,0.1111111111111111
70341238,7.0,3.0,10,0.42857142857142855
70341795,10.0,0.0,10,0.0
70342176,6.0,4.0,10,0.6666666666666666
70342261,10.0,0.0,10,0.0
70343933,8.0,2.0,10,0.25
70352730,5.0,4.0,9,0.8
70364028,2.0,6.0,8,0.3333333333333333
70366704,6.0,4.0,10,0.6666666666666666
70372787,1.0,8.0,9,0.125
70375981,1.0,16.0,17,0.0625
70396171,3.0,26.0,29,0.11538461538461539
70396914,1.0,9.0,10,0.1111111111111111
70400596,3.0,7.0,10,0.42857142857142855
70424432,7.0,2.0,9,0.2857142857142857
70427118,4.0,4.0,8,1.0
70435159,1.0,9.0,10,0.1111111111111111
70437951,9.0,0.0,9,0.0
70438342,10.0,0.0,10,0.0
70438964,2.0,8.0,10,0.25
70439201,4.0,6.0,10,0.6666666666666666
70450478,1.0,9.0,10,0.1111111111111111
70482868,9.0,1.0,10,0.1111111111111111
70483611,5.0,4.0,9,0.8
70489561,5.0,5.0,10,1.0
70502338,6.0,23.0,29,0.2608695652173913
70505635,9.0,1.0,10,0.1111111111111111
70527812,3.0,6.0,9,0.5
70531879,3.0,7.0,10,0.42857142857142855
70535992,3.0,7.0,10,0.42857142857142855
70536261,4.0,4.0,8,1.0
70551739,3.0,6.0,9,0.5
70552634,2.0,8.0,10,0.25
70555666,3.0,7.0,10,0.42857142857142855
70556076,1.0,19.0,20,0.05263157894736842
70561189,2.0,8.0,10,0.25
70566298,3.0,17.0,20,0.17647058823529413
70596762,2.0,7.0,9,0.2857142857142857
70601097,14.0,13.0,27,0.9285714285714286
70601164,2.0,7.0,9,0.2857142857142857
70602054,1.0,9.0,10,0.1111111111111111
70603335,10.0,0.0,10,0.0
70623848,3.0,6.0,9,0.5
70624165,1.0,9.0,10,0.1111111111111111
70630142,1.0,8.0,9,0.125
70631668,1.0,19.0,20,0.05263157894736842
70639670,10.0,0.0,10,0.0
70640879,5.0,5.0,10,1.0
70641058,5.0,5.0,10,1.0
70641499,23.0,5.0,28,0.21739130434782608
70642475,4.0,5.0,9,0.8
70652433,1.0,9.0,10,0.1111111111111111
70661612,1.0,9.0,10,0.1111111111111111
70663062,2.0,17.0,19,0.11764705882352941
70665523,1.0,8.0,9,0.125
70693520,9.0,1.0,10,0.1111111111111111
70695587,8.0,2.0,10,0.25
70699074,2.0,8.0,10,0.25
70711864,1.0,28.0,29,0.03571428571428571
70718567,2.0,8.0,10,0.25
70730610,1.0,9.0,10,0.1111111111111111
70736611,1.0,9.0,10,0.1111111111111111
70758660,4.0,14.0,18,0.2857142857142857
70774386,5.0,5.0,10,1.0
70776268,7.0,3.0,10,0.42857142857142855
70781260,7.0,3.0,10,0.42857142857142855
70808688,4.0,4.0,8,1.0
70815006,15.0,12.0,27,0.8
70816003,3.0,6.0,9,0.5
70816835,4.0,6.0,10,0.6666666666666666
70817164,4.0,5.0,9,0.8
70825433,2.0,7.0,9,0.2857142857142857
70844252,1.0,9.0,10,0.1111111111111111
70856929,3.0,7.0,10,0.42857142857142855
70856979,2.0,7.0,9,0.2857142857142857
70857212,4.0,6.0,10,0.6666666666666666
70857596,1.0,9.0,10,0.1111111111111111
70863294,1.0,9.0,10,0.1111111111111111
70863653,7.0,3.0,10,0.42857142857142855
70865406,3.0,6.0,9,0.5
70871483,3.0,6.0,9,0.5
70877334,4.0,6.0,10,0.6666666666666666
70880071,7.0,2.0,9,0.2857142857142857
70883613,1.0,17.0,18,0.058823529411764705
70884370,9.0,1.0,10,0.1111111111111111
70887412,6.0,3.0,9,0.5
70895726,3.0,7.0,10,0.42857142857142855
70898877,5.0,12.0,17,0.4166666666666667
70905491,1.0,8.0,9,0.125
70907289,1.0,9.0,10,0.1111111111111111
70917000,1.0,17.0,18,0.058823529411764705
70952064,2.0,7.0,9,0.2857142857142857
70962093,3.0,7.0,10,0.42857142857142855
70962519,1.0,26.0,27,0.038461538461538464
70971246,1.0,19.0,20,0.05263157894736842
70977463,12.0,16.0,28,0.75
70979812,2.0,8.0,10,0.25
71000285,4.0,4.0,8,1.0
71001798,2.0,8.0,10,0.25
71003570,1.0,8.0,9,0.125
71010692,1.0,8.0,9,0.125
71011553,1.0,18.0,19,0.05555555555555555
71047885,9.0,1.0,10,0.1111111111111111
71082497,4.0,6.0,10,0.6666666666666666
71086894,1.0,9.0,10,0.1111111111111111
71095422,1.0,9.0,10,0.1111111111111111
71098225,10.0,0.0,10,0.0
71108902,1.0,18.0,19,0.05555555555555555
71111127,2.0,7.0,9,0.2857142857142857
71111829,4.0,6.0,10,0.6666666666666666
71112453,7.0,2.0,9,0.2857142857142857
71128999,7.0,3.0,10,0.42857142857142855
71138387,1.0,9.0,10,0.1111111111111111
71138670,2.0,7.0,9,0.2857142857142857
71140984,1.0,9.0,10,0.1111111111111111
71146556,5.0,5.0,10,1.0
71155425,2.0,7.0,9,0.2857142857142857
71155633,4.0,4.0,8,1.0
71168592,2.0,8.0,10,0.25
71171789,2.0,8.0,10,0.25
71183032,4.0,5.0,9,0.8
71192502,1.0,8.0,9,0.125
71197658,15.0,2.0,17,0.13333333333333333
71200050,6.0,3.0,9,0.5
71200642,10.0,0.0,10,0.0
71209545,5.0,5.0,10,1.0
71212682,7.0,2.0,9,0.2857142857142857
71244236,7.0,2.0,9,0.2857142857142857
71247040,2.0,7.0,9,0.2857142857142857
71250184,5.0,5.0,10,1.0
71250335,1.0,9.0,10,0.1111111111111111
71259622,2.0,6.0,8,0.3333333333333333
71267510,1.0,8.0,9,0.125
71283889,1.0,9.0,10,0.1111111111111111
71290252,1.0,19.0,20,0.05263157894736842
71291897,6.0,4.0,10,0.6666666666666666
71291946,2.0,7.0,9,0.2857142857142857
71297066,1.0,8.0,9,0.125
71309292,1.0,16.0,17,0.0625
71313330,2.0,18.0,20,0.1111111111111111
71314997,1.0,9.0,10,0.1111111111111111
71316795,1.0,9.0,10,0.1111111111111111
71387058,1.0,19.0,20,0.05263157894736842
71389875,3.0,7.0,10,0.42857142857142855
71392599,5.0,3.0,8,0.6
71418487,4.0,6.0,10,0.6666666666666666
71418935,3.0,6.0,9,0.5
71434338,1.0,26.0,27,0.038461538461538464
71436756,4.0,25.0,29,0.16
71443683,2.0,17.0,19,0.11764705882352941
71452818,1.0,9.0,10,0.1111111111111111
71465947,1.0,15.0,16,0.06666666666666667
71467037,2.0,8.0,10,0.25
71467876,3.0,5.0,8,0.6
71470479,5.0,4.0,9,0.8
71473244,1.0,8.0,9,0.125
71484668,2.0,6.0,8,0.3333333333333333
71511370,1.0,9.0,10,0.1111111111111111
71511870,1.0,9.0,10,0.1111111111111111
71528991,2.0,26.0,28,0.07692307692307693
71533000,1.0,7.0,8,0.14285714285714285
71592932,1.0,9.0,10,0.1111111111111111
71607032,9.0,0.0,9,0.0
71608116,3.0,13.0,16,0.23076923076923078
71625569,1.0,8.0,9,0.125
71642607,1.0,8.0,9,0.125
71650477,1.0,19.0,20,0.05263157894736842
71663793,1.0,9.0,10,0.1111111111111111
71678660,7.0,2.0,9,0.2857142857142857
71686578,5.0,5.0,10,1.0
71691292,1.0,9.0,10,0.1111111111111111
71720531,9.0,0.0,9,0.0
71721573,9.0,1.0,10,0.1111111111111111
71777324,1.0,9.0,10,0.1111111111111111
71799828,1.0,8.0,9,0.125
71800524,1.0,19.0,20,0.05263157894736842
71822320,4.0,5.0,9,0.8
71824783,1.0,8.0,9,0.125
71828533,9.0,1.0,10,0.1111111111111111
71831767,1.0,7.0,8,0.14285714285714285
71832178,1.0,28.0,29,0.03571428571428571
71832583,3.0,6.0,9,0.5
71862896,8.0,2.0,10,0.25
71878700,1.0,7.0,8,0.14285714285714285
71881496,7.0,3.0,10,0.42857142857142855
71883137,1.0,16.0,17,0.0625
71891136,1.0,7.0,8,0.14285714285714285
71891399,4.0,5.0,9,0.8
71891889,8.0,2.0,10,0.25
71892819,9.0,1.0,10,0.1111111111111111
71907947,2.0,27.0,29,0.07407407407407407
71989349,2.0,8.0,10,0.25
72002351,1.0,19.0,20,0.05263157894736842
72002363,3.0,7.0,10,0.42857142857142855
72003342,3.0,17.0,20,0.17647058823529413
72029007,1.0,9.0,10,0.1111111111111111
72057769,1.0,8.0,9,0.125
72058248,2.0,8.0,10,0.25
72061884,3.0,26.0,29,0.11538461538461539
72068058,3.0,7.0,10,0.42857142857142855
72072137,1.0,9.0,10,0.1111111111111111
72074064,5.0,5.0,10,1.0
72074571,5.0,4.0,9,0.8
72079398,1.0,8.0,9,0.125
72081523,2.0,8.0,10,0.25
72104070,3.0,6.0,9,0.5
72128099,1.0,9.0,10,0.1111111111111111
72130325,1.0,9.0,10,0.1111111111111111
72141188,1.0,9.0,10,0.1111111111111111
72170383,2.0,8.0,10,0.25
72170579,1.0,9.0,10,0.1111111111111111
72170758,9.0,0.0,9,0.0
72170995,1.0,9.0,10,0.1111111111111111
72171628,20.0,6.0,26,0.3
72171700,3.0,7.0,10,0.42857142857142855
72172000,9.0,0.0,9,0.0
72190839,1.0,9.0,10,0.1111111111111111
72206955,2.0,8.0,10,0.25
72271207,3.0,6.0,9,0.5
72277551,1.0,9.0,10,0.1111111111111111
72285736,9.0,0.0,9,0.0
72302361,5.0,3.0,8,0.6
72302498,8.0,1.0,9,0.125
72308715,8.0,0.0,8,0.0
72310402,4.0,6.0,10,0.6666666666666666
72329019,1.0,9.0,10,0.1111111111111111
72335663,4.0,4.0,8,1.0
72349808,2.0,7.0,9,0.2857142857142857
72362492,2.0,8.0,10,0.25
72366028,1.0,9.0,10,0.1111111111111111
72366230,2.0,8.0,10,0.25
72375981,1.0,8.0,9,0.125
72381287,4.0,26.0,30,0.15384615384615385
72382240,1.0,9.0,10,0.1111111111111111
72383981,9.0,1.0,10,0.1111111111111111
72393152,10.0,0.0,10,0.0
72393448,9.0,0.0,9,0.0
72393742,29.0,0.0,29,0.0
72437480,2.0,8.0,10,0.25
72437712,3.0,7.0,10,0.42857142857142855
72440500,1.0,9.0,10,0.1111111111111111
72441840,8.0,2.0,10,0.25
72442551,1.0,8.0,9,0.125
72479914,10.0,0.0,10,0.0
72483697,1.0,28.0,29,0.03571428571428571
72514196,10.0,0.0,10,0.0
72522076,1.0,9.0,10,0.1111111111111111
72525619,1.0,9.0,10,0.1111111111111111
72526723,1.0,19.0,20,0.05263157894736842
72547021,1.0,9.0,10,0.1111111111111111
72559958,1.0,19.0,20,0.05263157894736842
72565364,1.0,8.0,9,0.125
72578337,8.0,2.0,10,0.25
72582246,8.0,2.0,10,0.25
72590868,6.0,21.0,27,0.2857142857142857
72619077,1.0,19.0,20,0.05263157894736842
72622559,3.0,7.0,10,0.42857142857142855
72629365,2.0,8.0,10,0.25
72638310,4.0,5.0,9,0.8
72640143,6.0,14.0,20,0.42857142857142855
