rev_id,Yes-Labels,No-Labels,Total-Labels,Disagreement
48807913.0,2,8,10,0.25
48810896.0,2,8,10,0.25
48812982.0,1,9,10,0.1111111111111111
48826606.0,1,9,10,0.1111111111111111
48834494.0,8,2,10,0.25
48835504.0,3,7,10,0.42857142857142855
48849598.0,1,9,10,0.1111111111111111
48867877.0,1,9,10,0.1111111111111111
48868479.0,1,9,10,0.1111111111111111
48872099.0,1,9,10,0.1111111111111111
48872322.0,2,8,10,0.25
48875932.0,1,9,10,0.1111111111111111
48880901.0,3,7,10,0.42857142857142855
48884508.0,1,9,10,0.1111111111111111
48893296.0,3,7,10,0.42857142857142855
48894388.0,1,9,10,0.1111111111111111
48902796.0,7,3,10,0.42857142857142855
48915624.0,10,0,10,0.0
48916153.0,7,3,10,0.42857142857142855
48916444.0,8,2,10,0.25
48920176.0,2,8,10,0.25
48922993.0,3,7,10,0.42857142857142855
48930931.0,6,4,10,0.6666666666666666
48934537.0,4,6,10,0.6666666666666666
48936695.0,3,7,10,0.42857142857142855
48937660.0,3,7,10,0.42857142857142855
48968257.0,5,5,10,1.0
48970632.0,1,9,10,0.1111111111111111
48973652.0,2,8,10,0.25
48980684.0,3,7,10,0.42857142857142855
48992040.0,1,9,10,0.1111111111111111
48993002.0,2,8,10,0.25
48993477.0,6,4,10,0.6666666666666666
48993983.0,1,9,10,0.1111111111111111
48995151.0,4,6,10,0.6666666666666666
48998464.0,2,8,10,0.25
49003330.0,9,1,10,0.1111111111111111
49008307.0,3,7,10,0.42857142857142855
49012089.0,1,9,10,0.1111111111111111
49012996.0,3,7,10,0.42857142857142855
49013163.0,1,9,10,0.1111111111111111
49016527.0,1,9,10,0.1111111111111111
49016540.0,1,9,10,0.1111111111111111
49016633.0,4,5,9,0.8
49025275.0,2,8,10,0.25
49029858.0,2,8,10,0.25
49030394.0,1,9,10,0.1111111111111111
49032126.0,2,8,10,0.25
49032951.0,2,8,10,0.25
49040864.0,10,0,10,0.0
49043363.0,2,8,10,0.25
49044709.0,3,7,10,0.42857142857142855
49045955.0,1,9,10,0.1111111111111111
49046099.0,3,7,10,0.42857142857142855
49054538.0,9,1,10,0.1111111111111111
49056770.0,2,8,10,0.25
49076741.0,1,9,10,0.1111111111111111
49084828.0,1,9,10,0.1111111111111111
49098842.0,3,7,10,0.42857142857142855
49120294.0,4,7,11,0.5714285714285714
49120792.0,1,9,10,0.1111111111111111
49121208.0,2,8,10,0.25
49121981.0,2,8,10,0.25
49128446.0,1,9,10,0.1111111111111111
49135111.0,2,8,10,0.25
49161741.0,3,7,10,0.42857142857142855
49163494.0,3,5,8,0.6
49164806.0,7,3,10,0.42857142857142855
49165402.0,3,7,10,0.42857142857142855
49166772.0,2,8,10,0.25
49180811.0,1,9,10,0.1111111111111111
49181963.0,10,0,10,0.0
49187630.0,1,9,10,0.1111111111111111
49188762.0,2,8,10,0.25
49189505.0,1,9,10,0.1111111111111111
49191422.0,1,9,10,0.1111111111111111
49198547.0,2,8,10,0.25
49210533.0,9,1,10,0.1111111111111111
49214394.0,2,8,10,0.25
49215587.0,1,9,10,0.1111111111111111
49215771.0,5,5,10,1.0
49216435.0,7,3,10,0.42857142857142855
49225215.0,1,9,10,0.1111111111111111
49225472.0,7,3,10,0.42857142857142855
49232483.0,2,8,10,0.25
49232640.0,1,9,10,0.1111111111111111
49233344.0,1,9,10,0.1111111111111111
49240681.0,9,1,10,0.1111111111111111
49245440.0,4,6,10,0.6666666666666666
49247731.0,2,8,10,0.25
49253384.0,2,8,10,0.25
49256374.0,3,7,10,0.42857142857142855
49258040.0,8,2,10,0.25
49259601.0,5,5,10,1.0
49289378.0,5,5,10,1.0
49289944.0,7,3,10,0.42857142857142855
49294239.0,1,9,10,0.1111111111111111
49299604.0,1,9,10,0.1111111111111111
49327656.0,1,9,10,0.1111111111111111
49329570.0,1,9,10,0.1111111111111111
49330052.0,1,9,10,0.1111111111111111
49335855.0,4,6,10,0.6666666666666666
49348814.0,6,4,10,0.6666666666666666
49354402.0,1,9,10,0.1111111111111111
49360056.0,1,10,11,0.1
49368174.0,3,6,9,0.5
49376865.0,1,9,10,0.1111111111111111
49389707.0,1,9,10,0.1111111111111111
49394975.0,1,9,10,0.1111111111111111
49397361.0,10,0,10,0.0
49407091.0,1,9,10,0.1111111111111111
49410333.0,1,9,10,0.1111111111111111
49415489.0,4,6,10,0.6666666666666666
49416236.0,1,9,10,0.1111111111111111
49422770.0,1,9,10,0.1111111111111111
49432254.0,2,8,10,0.25
49436619.0,2,8,10,0.25
49475757.0,1,9,10,0.1111111111111111
49484465.0,5,5,10,1.0
49485840.0,9,1,10,0.1111111111111111
49486250.0,6,4,10,0.6666666666666666
49488805.0,1,9,10,0.1111111111111111
49490281.0,1,9,10,0.1111111111111111
49501622.0,2,8,10,0.25
49503743.0,1,9,10,0.1111111111111111
49505804.0,1,9,10,0.1111111111111111
49509513.0,1,9,10,0.1111111111111111
49523482.0,8,2,10,0.25
49523858.0,10,0,10,0.0
49535552.0,2,8,10,0.25
49539349.0,2,8,10,0.25
49540453.0,3,7,10,0.42857142857142855
49541372.0,2,8,10,0.25
49543660.0,1,9,10,0.1111111111111111
49548210.0,3,7,10,0.42857142857142855
49560233.0,2,8,10,0.25
49585460.0,2,8,10,0.25
49603378.0,7,3,10,0.42857142857142855
49603605.0,10,0,10,0.0
49605945.0,9,1,10,0.1111111111111111
49615695.0,1,9,10,0.1111111111111111
49616989.0,1,9,10,0.1111111111111111
49617209.0,1,9,10,0.1111111111111111
49617363.0,1,9,10,0.1111111111111111
49632474.0,9,1,10,0.1111111111111111
49634253.0,1,9,10,0.1111111111111111
49636889.0,8,2,10,0.25
49637247.0,3,7,10,0.42857142857142855
49642222.0,3,7,10,0.42857142857142855
49653368.0,4,6,10,0.6666666666666666
49669231.0,3,7,10,0.42857142857142855
49673219.0,5,5,10,1.0
49676798.0,1,9,10,0.1111111111111111
49677312.0,1,9,10,0.1111111111111111
49677537.0,5,5,10,1.0
49677944.0,3,7,10,0.42857142857142855
49692809.0,1,9,10,0.1111111111111111
49709525.0,1,9,10,0.1111111111111111
49713587.0,2,8,10,0.25
49714536.0,3,7,10,0.42857142857142855
49718149.0,1,9,10,0.1111111111111111
49719313.0,4,6,10,0.6666666666666666
49729677.0,7,3,10,0.42857142857142855
49734435.0,1,9,10,0.1111111111111111
49737339.0,1,9,10,0.1111111111111111
49738070.0,2,8,10,0.25
49738360.0,2,8,10,0.25
49743132.0,2,8,10,0.25
49744356.0,2,8,10,0.25
49744610.0,1,9,10,0.1111111111111111
49745303.0,10,0,10,0.0
49745853.0,6,4,10,0.6666666666666666
49763479.0,4,6,10,0.6666666666666666
49767888.0,2,8,10,0.25
49777920.0,1,9,10,0.1111111111111111
49780855.0,3,7,10,0.42857142857142855
49781555.0,1,9,10,0.1111111111111111
49798614.0,2,8,10,0.25
49805185.0,1,9,10,0.1111111111111111
49806559.0,1,7,8,0.14285714285714285
49815273.0,4,6,10,0.6666666666666666
49818948.0,1,9,10,0.1111111111111111
49818991.0,3,7,10,0.42857142857142855
49825264.0,1,9,10,0.1111111111111111
49829635.0,2,8,10,0.25
49840342.0,4,6,10,0.6666666666666666
49841170.0,1,9,10,0.1111111111111111
49842241.0,1,9,10,0.1111111111111111
49847116.0,2,8,10,0.25
49858928.0,2,8,10,0.25
49860363.0,1,9,10,0.1111111111111111
49864851.0,5,5,10,1.0
49871894.0,2,8,10,0.25
49873182.0,2,8,10,0.25
49878995.0,7,3,10,0.42857142857142855
49885996.0,1,9,10,0.1111111111111111
49886334.0,1,9,10,0.1111111111111111
49908341.0,2,8,10,0.25
49913026.0,1,9,10,0.1111111111111111
49916520.0,1,9,10,0.1111111111111111
49928276.0,1,10,11,0.1
49929342.0,4,6,10,0.6666666666666666
49929551.0,4,6,10,0.6666666666666666
49933182.0,1,9,10,0.1111111111111111
49935589.0,1,9,10,0.1111111111111111
49945742.0,3,7,10,0.42857142857142855
49946718.0,1,9,10,0.1111111111111111
49947023.0,2,8,10,0.25
49947135.0,10,0,10,0.0
49947549.0,3,7,10,0.42857142857142855
49962551.0,7,3,10,0.42857142857142855
49963099.0,2,8,10,0.25
49963869.0,5,5,10,1.0
49964773.0,8,2,10,0.25
49965935.0,2,8,10,0.25
49969269.0,2,9,11,0.2222222222222222
49971766.0,2,8,10,0.25
49973165.0,2,8,10,0.25
49982330.0,3,7,10,0.42857142857142855
49989065.0,1,9,10,0.1111111111111111
50011967.0,1,9,10,0.1111111111111111
50021460.0,7,3,10,0.42857142857142855
50022453.0,2,8,10,0.25
50023263.0,2,8,10,0.25
50024386.0,6,4,10,0.6666666666666666
50030617.0,1,9,10,0.1111111111111111
50043446.0,1,9,10,0.1111111111111111
50050420.0,8,2,10,0.25
50052372.0,1,9,10,0.1111111111111111
50063182.0,1,9,10,0.1111111111111111
50064980.0,1,9,10,0.1111111111111111
50069987.0,1,7,8,0.14285714285714285
50078085.0,5,5,10,1.0
50088169.0,8,2,10,0.25
50105890.0,2,8,10,0.25
50111881.0,2,10,12,0.2
50112268.0,2,8,10,0.25
50117028.0,1,9,10,0.1111111111111111
50117035.0,1,9,10,0.1111111111111111
50125834.0,2,8,10,0.25
50126101.0,4,6,10,0.6666666666666666
50131490.0,1,9,10,0.1111111111111111
50131897.0,3,7,10,0.42857142857142855
50132168.0,2,8,10,0.25
50132783.0,2,8,10,0.25
50134514.0,1,9,10,0.1111111111111111
50142430.0,1,9,10,0.1111111111111111
50142966.0,2,8,10,0.25
50148307.0,1,9,10,0.1111111111111111
50149013.0,3,7,10,0.42857142857142855
50149991.0,7,3,10,0.42857142857142855
50150493.0,5,5,10,1.0
50150660.0,2,8,10,0.25
50151007.0,2,8,10,0.25
50151974.0,5,5,10,1.0
50160478.0,1,9,10,0.1111111111111111
50161352.0,4,6,10,0.6666666666666666
50183812.0,3,7,10,0.42857142857142855
50184881.0,1,9,10,0.1111111111111111
50217272.0,3,7,10,0.42857142857142855
50220498.0,1,9,10,0.1111111111111111
50233628.0,1,9,10,0.1111111111111111
50233973.0,1,9,10,0.1111111111111111
50249729.0,1,9,10,0.1111111111111111
50262648.0,2,8,10,0.25
50264224.0,2,8,10,0.25
50275813.0,2,8,10,0.25
50285208.0,6,4,10,0.6666666666666666
50288752.0,1,9,10,0.1111111111111111
50314200.0,1,9,10,0.1111111111111111
50314563.0,1,9,10,0.1111111111111111
50321195.0,3,9,12,0.3333333333333333
50327941.0,4,6,10,0.6666666666666666
50336566.0,2,8,10,0.25
50341147.0,1,9,10,0.1111111111111111
50341490.0,1,9,10,0.1111111111111111
50344697.0,4,6,10,0.6666666666666666
50347140.0,4,6,10,0.6666666666666666
50368029.0,1,9,10,0.1111111111111111
50378459.0,1,9,10,0.1111111111111111
50379764.0,3,7,10,0.42857142857142855
50389760.0,2,8,10,0.25
50391669.0,1,9,10,0.1111111111111111
50406153.0,4,6,10,0.6666666666666666
50418640.0,3,7,10,0.42857142857142855
50429667.0,1,9,10,0.1111111111111111
50435630.0,3,7,10,0.42857142857142855
50435713.0,2,8,10,0.25
50435809.0,1,9,10,0.1111111111111111
50437820.0,1,9,10,0.1111111111111111
50438675.0,1,9,10,0.1111111111111111
50466481.0,10,0,10,0.0
50471029.0,10,0,10,0.0
50480714.0,4,6,10,0.6666666666666666
50484015.0,3,7,10,0.42857142857142855
50487311.0,3,10,13,0.3
50498926.0,6,4,10,0.6666666666666666
50502337.0,2,8,10,0.25
50516020.0,1,9,10,0.1111111111111111
50517431.0,3,7,10,0.42857142857142855
50521305.0,1,9,10,0.1111111111111111
50527307.0,1,9,10,0.1111111111111111
50540587.0,1,9,10,0.1111111111111111
50543144.0,1,9,10,0.1111111111111111
50552552.0,2,9,11,0.2222222222222222
50562511.0,2,8,10,0.25
50570260.0,1,9,10,0.1111111111111111
50589974.0,1,9,10,0.1111111111111111
50596156.0,8,2,10,0.25
50597173.0,2,8,10,0.25
50597463.0,1,9,10,0.1111111111111111
50597881.0,4,6,10,0.6666666666666666
50611919.0,3,7,10,0.42857142857142855
50611957.0,5,5,10,1.0
50613370.0,1,9,10,0.1111111111111111
50614803.0,8,2,10,0.25
50619702.0,2,8,10,0.25
50620232.0,3,7,10,0.42857142857142855
50628497.0,7,3,10,0.42857142857142855
50654878.0,8,2,10,0.25
50656859.0,1,9,10,0.1111111111111111
50667470.0,8,2,10,0.25
50667762.0,10,0,10,0.0
50669026.0,2,8,10,0.25
50684230.0,2,8,10,0.25
50692068.0,1,9,10,0.1111111111111111
50709807.0,2,8,10,0.25
50738542.0,1,9,10,0.1111111111111111
50745854.0,2,8,10,0.25
50747784.0,3,7,10,0.42857142857142855
50762859.0,1,9,10,0.1111111111111111
50763216.0,9,1,10,0.1111111111111111
50763845.0,3,7,10,0.42857142857142855
50765959.0,5,5,10,1.0
50779216.0,2,8,10,0.25
50807324.0,1,9,10,0.1111111111111111
50811111.0,2,8,10,0.25
50814367.0,2,8,10,0.25
50817752.0,1,9,10,0.1111111111111111
50838305.0,1,9,10,0.1111111111111111
50861595.0,2,8,10,0.25
50861708.0,2,8,10,0.25
50862760.0,2,8,10,0.25
50867027.0,6,5,11,0.8333333333333334
50893508.0,1,9,10,0.1111111111111111
50894457.0,5,5,10,1.0
50901240.0,1,9,10,0.1111111111111111
50908835.0,3,7,10,0.42857142857142855
50923416.0,1,9,10,0.1111111111111111
50931127.0,1,9,10,0.1111111111111111
50961057.0,2,8,10,0.25
50964944.0,2,8,10,0.25
50969794.0,1,9,10,0.1111111111111111
50973981.0,2,8,10,0.25
50974392.0,1,9,10,0.1111111111111111
50975613.0,3,7,10,0.42857142857142855
50978291.0,3,8,11,0.375
50997423.0,1,9,10,0.1111111111111111
51023815.0,10,0,10,0.0
51035113.0,7,3,10,0.42857142857142855
51043944.0,4,6,10,0.6666666666666666
51044456.0,1,9,10,0.1111111111111111
51084956.0,1,9,10,0.1111111111111111
51088832.0,10,0,10,0.0
51090628.0,1,9,10,0.1111111111111111
51096987.0,3,7,10,0.42857142857142855
51102987.0,1,9,10,0.1111111111111111
51105511.0,1,9,10,0.1111111111111111
51109387.0,1,19,20,0.05263157894736842
51112096.0,1,9,10,0.1111111111111111
51113730.0,2,8,10,0.25
51114616.0,2,8,10,0.25
51116900.0,2,8,10,0.25
51132971.0,2,8,10,0.25
51147348.0,3,7,10,0.42857142857142855
51165360.0,4,6,10,0.6666666666666666
51169063.0,1,9,10,0.1111111111111111
51171960.0,1,9,10,0.1111111111111111
51172871.0,5,5,10,1.0
51175445.0,1,9,10,0.1111111111111111
51175666.0,3,7,10,0.42857142857142855
51176662.0,5,5,10,1.0
51187300.0,1,9,10,0.1111111111111111
51195446.0,4,6,10,0.6666666666666666
51200890.0,8,2,10,0.25
51201090.0,4,6,10,0.6666666666666666
51207799.0,1,9,10,0.1111111111111111
51209642.0,1,9,10,0.1111111111111111
51222045.0,2,8,10,0.25
51222479.0,1,9,10,0.1111111111111111
51225286.0,10,0,10,0.0
51232736.0,10,0,10,0.0
51237611.0,1,9,10,0.1111111111111111
51241024.0,4,6,10,0.6666666666666666
51244070.0,3,6,9,0.5
51248778.0,5,5,10,1.0
51257772.0,1,9,10,0.1111111111111111
51259115.0,1,9,10,0.1111111111111111
51263708.0,2,8,10,0.25
51272121.0,7,3,10,0.42857142857142855
51282665.0,1,9,10,0.1111111111111111
51341117.0,3,7,10,0.42857142857142855
51347689.0,2,8,10,0.25
51353029.0,4,6,10,0.6666666666666666
51354245.0,1,9,10,0.1111111111111111
51364061.0,1,9,10,0.1111111111111111
51364783.0,9,1,10,0.1111111111111111
51365527.0,6,4,10,0.6666666666666666
51367602.0,10,0,10,0.0
51369336.0,2,8,10,0.25
51384065.0,1,9,10,0.1111111111111111
51412817.0,1,9,10,0.1111111111111111
51415766.0,4,6,10,0.6666666666666666
51418525.0,6,4,10,0.6666666666666666
51422928.0,1,9,10,0.1111111111111111
51425734.0,7,3,10,0.42857142857142855
51436936.0,1,10,11,0.1
51450351.0,4,6,10,0.6666666666666666
51456353.0,1,9,10,0.1111111111111111
51459751.0,2,8,10,0.25
51461468.0,1,9,10,0.1111111111111111
51463097.0,1,9,10,0.1111111111111111
51466444.0,2,8,10,0.25
51473927.0,1,9,10,0.1111111111111111
51478724.0,3,7,10,0.42857142857142855
51482031.0,2,8,10,0.25
51483532.0,9,1,10,0.1111111111111111
51483884.0,8,2,10,0.25
51489105.0,3,7,10,0.42857142857142855
51489855.0,1,9,10,0.1111111111111111
51499010.0,10,0,10,0.0
51503950.0,8,2,10,0.25
51504059.0,4,6,10,0.6666666666666666
51504182.0,1,9,10,0.1111111111111111
51504291.0,3,7,10,0.42857142857142855
51504440.0,1,9,10,0.1111111111111111
51507862.0,10,0,10,0.0
51509168.0,1,9,10,0.1111111111111111
51509397.0,4,8,12,0.5
51520329.0,2,8,10,0.25
51529756.0,1,9,10,0.1111111111111111
51533555.0,9,1,10,0.1111111111111111
51539631.0,1,9,10,0.1111111111111111
51545952.0,2,8,10,0.25
51550492.0,4,6,10,0.6666666666666666
51551241.0,1,9,10,0.1111111111111111
51560374.0,3,7,10,0.42857142857142855
51561776.0,5,5,10,1.0
51562947.0,4,6,10,0.6666666666666666
51564778.0,1,9,10,0.1111111111111111
51564840.0,1,9,10,0.1111111111111111
51572613.0,1,9,10,0.1111111111111111
51592719.0,1,8,9,0.125
51614179.0,1,9,10,0.1111111111111111
51622505.0,1,9,10,0.1111111111111111
51623976.0,1,9,10,0.1111111111111111
51638346.0,1,9,10,0.1111111111111111
51642392.0,1,9,10,0.1111111111111111
51644859.0,9,1,10,0.1111111111111111
51645631.0,4,6,10,0.6666666666666666
51646605.0,1,9,10,0.1111111111111111
51648154.0,1,9,10,0.1111111111111111
51649654.0,1,9,10,0.1111111111111111
51649812.0,3,7,10,0.42857142857142855
51652894.0,1,9,10,0.1111111111111111
51676880.0,1,9,10,0.1111111111111111
51685329.0,2,8,10,0.25
51697426.0,1,9,10,0.1111111111111111
51704458.0,3,7,10,0.42857142857142855
51706394.0,1,9,10,0.1111111111111111
51707589.0,1,9,10,0.1111111111111111
51709769.0,2,8,10,0.25
51714420.0,2,8,10,0.25
51716405.0,1,9,10,0.1111111111111111
51742849.0,1,9,10,0.1111111111111111
51752535.0,1,9,10,0.1111111111111111
51771251.0,1,9,10,0.1111111111111111
51771559.0,7,3,10,0.42857142857142855
51773771.0,2,8,10,0.25
51776682.0,9,0,9,0.0
51794318.0,1,9,10,0.1111111111111111
51802442.0,9,1,10,0.1111111111111111
51806496.0,4,6,10,0.6666666666666666
51832886.0,7,3,10,0.42857142857142855
51848871.0,2,8,10,0.25
51849156.0,1,9,10,0.1111111111111111
51857272.0,1,9,10,0.1111111111111111
51869244.0,2,8,10,0.25
51872713.0,1,9,10,0.1111111111111111
51874403.0,1,9,10,0.1111111111111111
51875025.0,2,8,10,0.25
51875904.0,8,2,10,0.25
51878253.0,1,9,10,0.1111111111111111
51879711.0,3,7,10,0.42857142857142855
51881937.0,3,7,10,0.42857142857142855
51894193.0,3,7,10,0.42857142857142855
51894640.0,2,8,10,0.25
51899677.0,1,9,10,0.1111111111111111
51899731.0,10,0,10,0.0
51900089.0,1,9,10,0.1111111111111111
51900326.0,6,4,10,0.6666666666666666
51904361.0,6,4,10,0.6666666666666666
51907938.0,2,8,10,0.25
51913728.0,2,8,10,0.25
51914393.0,5,5,10,1.0
51919482.0,1,9,10,0.1111111111111111
51924449.0,1,9,10,0.1111111111111111
51925771.0,9,1,10,0.1111111111111111
51928526.0,1,9,10,0.1111111111111111
51929790.0,6,4,10,0.6666666666666666
51933430.0,1,9,10,0.1111111111111111
51935347.0,4,6,10,0.6666666666666666
51935712.0,2,8,10,0.25
51936485.0,5,5,10,1.0
51946293.0,3,7,10,0.42857142857142855
51973662.0,1,9,10,0.1111111111111111
51983152.0,2,8,10,0.25
52011937.0,1,9,10,0.1111111111111111
52015746.0,2,8,10,0.25
52024509.0,5,5,10,1.0
52024815.0,4,6,10,0.6666666666666666
52046355.0,3,7,10,0.42857142857142855
52048442.0,1,9,10,0.1111111111111111
52053642.0,3,7,10,0.42857142857142855
52058250.0,8,2,10,0.25
52062522.0,8,2,10,0.25
52081295.0,1,9,10,0.1111111111111111
52099836.0,2,8,10,0.25
52103664.0,2,8,10,0.25
52104533.0,1,9,10,0.1111111111111111
52130151.0,1,9,10,0.1111111111111111
52133320.0,1,9,10,0.1111111111111111
52133419.0,2,8,10,0.25
52135348.0,1,9,10,0.1111111111111111
52136538.0,1,9,10,0.1111111111111111
52142248.0,1,9,10,0.1111111111111111
52145535.0,2,8,10,0.25
52147580.0,1,9,10,0.1111111111111111
52149679.0,1,9,10,0.1111111111111111
52154823.0,1,9,10,0.1111111111111111
52158455.0,1,9,10,0.1111111111111111
52166916.0,5,5,10,1.0
52167514.0,9,1,10,0.1111111111111111
52168957.0,1,9,10,0.1111111111111111
52179632.0,7,3,10,0.42857142857142855
52187285.0,5,5,10,1.0
52190982.0,5,5,10,1.0
52195240.0,1,9,10,0.1111111111111111
52198675.0,8,2,10,0.25
52203450.0,2,8,10,0.25
52203807.0,2,8,10,0.25
52204998.0,3,7,10,0.42857142857142855
52205771.0,4,6,10,0.6666666666666666
52216098.0,2,8,10,0.25
52222929.0,2,8,10,0.25
52237856.0,1,9,10,0.1111111111111111
52241896.0,3,8,11,0.375
52244099.0,3,7,10,0.42857142857142855
52251187.0,2,8,10,0.25
52253227.0,1,9,10,0.1111111111111111
52253983.0,4,6,10,0.6666666666666666
52260330.0,4,6,10,0.6666666666666666
52263843.0,3,7,10,0.42857142857142855
52264301.0,1,9,10,0.1111111111111111
52296764.0,1,9,10,0.1111111111111111
52313240.0,10,0,10,0.0
52313649.0,10,0,10,0.0
52332374.0,10,0,10,0.0
52333319.0,4,6,10,0.6666666666666666
52334663.0,4,6,10,0.6666666666666666
52339003.0,6,4,10,0.6666666666666666
52340244.0,6,4,10,0.6666666666666666
52343385.0,3,7,10,0.42857142857142855
52343479.0,10,0,10,0.0
52359046.0,1,9,10,0.1111111111111111
52371324.0,4,6,10,0.6666666666666666
52374955.0,1,9,10,0.1111111111111111
52381950.0,2,8,10,0.25
52393428.0,1,9,10,0.1111111111111111
52402261.0,3,7,10,0.42857142857142855
52402959.0,1,9,10,0.1111111111111111
52409279.0,1,9,10,0.1111111111111111
52417188.0,10,0,10,0.0
52417207.0,1,9,10,0.1111111111111111
52419537.0,2,8,10,0.25
52422456.0,1,9,10,0.1111111111111111
52465390.0,1,9,10,0.1111111111111111
52483021.0,2,8,10,0.25
52492970.0,2,8,10,0.25
52493172.0,1,9,10,0.1111111111111111
52504060.0,3,7,10,0.42857142857142855
52504235.0,7,3,10,0.42857142857142855
52525754.0,1,9,10,0.1111111111111111
52555974.0,3,7,10,0.42857142857142855
52561361.0,2,8,10,0.25
52561610.0,3,7,10,0.42857142857142855
52568617.0,1,9,10,0.1111111111111111
52592250.0,2,8,10,0.25
52600406.0,7,3,10,0.42857142857142855
52601619.0,10,0,10,0.0
52648328.0,1,9,10,0.1111111111111111
52650189.0,1,9,10,0.1111111111111111
52650495.0,1,9,10,0.1111111111111111
52658202.0,1,9,10,0.1111111111111111
52687603.0,6,4,10,0.6666666666666666
52704474.0,2,8,10,0.25
52710913.0,5,5,10,1.0
52712561.0,4,6,10,0.6666666666666666
52713265.0,6,4,10,0.6666666666666666
52713368.0,3,7,10,0.42857142857142855
52725824.0,1,9,10,0.1111111111111111
52742794.0,1,9,10,0.1111111111111111
52762577.0,1,9,10,0.1111111111111111
52767043.0,7,3,10,0.42857142857142855
52769985.0,1,9,10,0.1111111111111111
52771140.0,1,9,10,0.1111111111111111
52775419.0,4,6,10,0.6666666666666666
52797589.0,3,7,10,0.42857142857142855
52801148.0,2,8,10,0.25
52802200.0,5,5,10,1.0
52819674.0,1,9,10,0.1111111111111111
52827455.0,1,9,10,0.1111111111111111
52844255.0,1,9,10,0.1111111111111111
52847709.0,1,9,10,0.1111111111111111
52863456.0,8,12,20,0.6666666666666666
52876693.0,1,9,10,0.1111111111111111
52888110.0,1,12,13,0.08333333333333333
52893500.0,1,9,10,0.1111111111111111
52897702.0,10,0,10,0.0
52906113.0,1,9,10,0.1111111111111111
52909864.0,3,7,10,0.42857142857142855
52912467.0,1,9,10,0.1111111111111111
52926119.0,1,9,10,0.1111111111111111
52941660.0,2,8,10,0.25
52947182.0,8,2,10,0.25
52947512.0,6,4,10,0.6666666666666666
52950271.0,2,8,10,0.25
52954886.0,1,9,10,0.1111111111111111
52958915.0,6,4,10,0.6666666666666666
52959806.0,3,7,10,0.42857142857142855
52960439.0,3,7,10,0.42857142857142855
52966780.0,1,9,10,0.1111111111111111
52987862.0,1,9,10,0.1111111111111111
52991802.0,1,9,10,0.1111111111111111
52992953.0,1,9,10,0.1111111111111111
52999028.0,3,7,10,0.42857142857142855
53000579.0,3,6,9,0.5
53015379.0,1,9,10,0.1111111111111111
53023824.0,1,9,10,0.1111111111111111
53028985.0,5,5,10,1.0
53030273.0,1,9,10,0.1111111111111111
53041462.0,1,9,10,0.1111111111111111
53041990.0,3,7,10,0.42857142857142855
53042336.0,1,9,10,0.1111111111111111
53043555.0,1,9,10,0.1111111111111111
53044081.0,4,6,10,0.6666666666666666
53051704.0,1,9,10,0.1111111111111111
53054948.0,1,9,10,0.1111111111111111
53057232.0,10,0,10,0.0
53080228.0,2,8,10,0.25
53080235.0,2,8,10,0.25
53081906.0,1,9,10,0.1111111111111111
53114437.0,7,3,10,0.42857142857142855
53143438.0,1,9,10,0.1111111111111111
53146770.0,10,0,10,0.0
53148188.0,3,6,9,0.5
53178069.0,1,9,10,0.1111111111111111
53184977.0,4,6,10,0.6666666666666666
53197606.0,2,8,10,0.25
53203781.0,1,9,10,0.1111111111111111
53215415.0,1,9,10,0.1111111111111111
53218517.0,1,9,10,0.1111111111111111
53219781.0,4,6,10,0.6666666666666666
53226949.0,1,9,10,0.1111111111111111
53229579.0,5,5,10,1.0
53232351.0,8,2,10,0.25
53238278.0,1,9,10,0.1111111111111111
53239186.0,3,7,10,0.42857142857142855
53243739.0,1,9,10,0.1111111111111111
53244150.0,2,8,10,0.25
53244685.0,1,9,10,0.1111111111111111
53247609.0,5,5,10,1.0
53259936.0,7,3,10,0.42857142857142855
53260926.0,1,9,10,0.1111111111111111
53292748.0,2,8,10,0.25
53294416.0,5,5,10,1.0
53296129.0,5,5,10,1.0
53296232.0,5,5,10,1.0
53299506.0,1,9,10,0.1111111111111111
53299891.0,3,7,10,0.42857142857142855
53318348.0,1,9,10,0.1111111111111111
53329018.0,2,8,10,0.25
53347987.0,8,2,10,0.25
53361418.0,1,9,10,0.1111111111111111
53362032.0,2,8,10,0.25
53375603.0,1,9,10,0.1111111111111111
53398621.0,1,9,10,0.1111111111111111
53409577.0,9,1,10,0.1111111111111111
53411020.0,10,0,10,0.0
53412921.0,3,7,10,0.42857142857142855
53415377.0,1,9,10,0.1111111111111111
53429013.0,3,7,10,0.42857142857142855
53448350.0,3,7,10,0.42857142857142855
53449551.0,1,9,10,0.1111111111111111
53450953.0,2,8,10,0.25
53454198.0,1,9,10,0.1111111111111111
53461154.0,2,8,10,0.25
53461579.0,6,4,10,0.6666666666666666
53489104.0,2,8,10,0.25
53490123.0,1,9,10,0.1111111111111111
53497125.0,1,9,10,0.1111111111111111
53499747.0,1,9,10,0.1111111111111111
53519110.0,1,9,10,0.1111111111111111
53532403.0,1,9,10,0.1111111111111111
53539949.0,8,2,10,0.25
53541325.0,1,9,10,0.1111111111111111
53541702.0,4,6,10,0.6666666666666666
53546096.0,2,8,10,0.25
53548723.0,1,9,10,0.1111111111111111
53551194.0,1,9,10,0.1111111111111111
53551661.0,7,3,10,0.42857142857142855
53558862.0,3,7,10,0.42857142857142855
